file,dataset,dataset_label,n,m,regime,group,voting_rule,winner,epsilon,rule_label,epsilon_jitter
00068-00000221.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.0046293171333470174
00068-00000222.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.003734530385183496
00068-00000223.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),0.001372520380749027
00068-00000224.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0032254317423793034
00068-00000225.soi,polish,Polish,15,8,other,Polish (other),veto,7,0.0,VETO (k=1408),-0.000943863731578867
00068-00000226.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.0021779011939347323
00068-00000227.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.00012856003819092555
00068-00000228.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),-0.002155489555858612
00068-00000229.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0014306074185199366
00068-00000230.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.0013591954978693518
00068-00000231.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),-0.0014607332634342734
00068-00000232.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.00043291717916394974
00068-00000233.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),9.114367980762757e-05
00068-00000234.soi,polish,Polish,15,8,other,Polish (other),veto,7,0.0,VETO (k=1408),-0.0013032006952116342
00068-00000235.soi,polish,Polish,21,11,other,Polish (other),veto,6,0.0,VETO (k=1408),0.004287888178650652
00068-00000236.soi,polish,Polish,15,10,other,Polish (other),veto,7,0.0,VETO (k=1408),0.0012678380446360224
00068-00000237.soi,polish,Polish,15,8,other,Polish (other),veto,8,0.0,VETO (k=1408),-0.004050285173315214
00068-00000238.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),0.0003729086295388553
00068-00000239.soi,polish,Polish,21,11,other,Polish (other),veto,1,0.0,VETO (k=1408),-0.001323572929536776
00068-00000240.soi,polish,Polish,15,11,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0017048666695924479
00068-00000241.soi,polish,Polish,15,12,other,Polish (other),veto,3,0.0,VETO (k=1408),-0.0015850414768654013
00068-00000242.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),-0.00022947288293379803
00068-00000243.soi,polish,Polish,15,9,other,Polish (other),veto,2,0.0,VETO (k=1408),0.0010099745579609143
00068-00000244.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.001731510388340243
00068-00000245.soi,polish,Polish,15,12,other,Polish (other),veto,3,0.0,VETO (k=1408),-0.0024005928141115525
00068-00000246.soi,polish,Polish,15,11,other,Polish (other),veto,6,0.0,VETO (k=1408),-0.0006690024716818968
00068-00000247.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,8,0.0,VETO (k=1408),-0.0009498906223219123
00068-00000248.soi,polish,Polish,15,9,other,Polish (other),veto,2,0.0,VETO (k=1408),-0.0013066584651474239
00068-00000249.soi,polish,Polish,15,10,other,Polish (other),veto,4,0.0,VETO (k=1408),0.003530908480562194
00068-00000250.soi,polish,Polish,21,17,n ≈ m,Polish (n ≈ m),veto,15,0.0,VETO (k=1408),0.0008099634219219111
00068-00000251.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,4,0.0,VETO (k=1408),-0.0025217679086700904
00068-00000252.soi,polish,Polish,15,10,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0018357238941095523
00068-00000253.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.0042443123940252665
00068-00000254.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),0.0020649305211022937
00068-00000255.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),-0.003038739931908027
00068-00000256.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0009684681457325028
00068-00000257.soi,polish,Polish,21,11,other,Polish (other),veto,6,0.0,VETO (k=1408),0.0025338222983732456
00068-00000258.soi,polish,Polish,23,15,other,Polish (other),veto,1,0.0,VETO (k=1408),-0.0014153389312375616
00068-00000259.soi,polish,Polish,15,11,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0008876388562924569
00068-00000260.soi,polish,Polish,15,8,other,Polish (other),veto,5,0.0,VETO (k=1408),0.0015492681068586735
00068-00000261.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,3,0.0,VETO (k=1408),-0.001853860943156166
00068-00000262.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,7,0.0,VETO (k=1408),-0.00011905071212360017
00068-00000263.soi,polish,Polish,15,8,other,Polish (other),veto,1,0.0,VETO (k=1408),-0.006482534680138145
00068-00000264.soi,polish,Polish,15,10,other,Polish (other),veto,5,0.0,VETO (k=1408),-0.0020487752826685796
00068-00000265.soi,polish,Polish,15,16,n ≈ m,Polish (n ≈ m),veto,12,0.0,VETO (k=1408),-0.0005051363027863206
00068-00000266.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),-0.002495566363929699
00068-00000267.soi,polish,Polish,15,8,other,Polish (other),veto,2,0.0,VETO (k=1408),0.0032648226078632707
00068-00000268.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0028602827559212653
00068-00000269.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,13,0.0,VETO (k=1408),-0.0008800889733939675
00068-00000270.soi,polish,Polish,15,8,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0002614811545721827
00068-00000271.soi,polish,Polish,15,9,other,Polish (other),veto,9,0.0,VETO (k=1408),0.002882546578132231
00068-00000272.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.002871724302358879
00068-00000273.soi,polish,Polish,15,9,other,Polish (other),veto,2,0.0,VETO (k=1408),0.0023263275043099193
00068-00000274.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),2.04661220391741e-05
00068-00000275.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0019630173020959017
00068-00000276.soi,polish,Polish,15,22,other,Polish (other),veto,12,0.0,VETO (k=1408),0.0009242069485265415
00068-00000277.soi,polish,Polish,15,8,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0003981193911469401
00068-00000278.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,10,0.0,VETO (k=1408),-0.0012004337543175894
00068-00000279.soi,polish,Polish,23,11,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),0.00013960416998003784
00068-00000280.soi,polish,Polish,21,15,other,Polish (other),veto,10,0.0,VETO (k=1408),-0.0007706271937235204
00068-00000281.soi,polish,Polish,15,8,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0002270346905024961
00068-00000282.soi,polish,Polish,21,6,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),0.0013242613490420934
00068-00000283.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,5,0.0,VETO (k=1408),0.003172033632290704
00068-00000284.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,7,0.0,VETO (k=1408),-0.0024756309976536983
00068-00000285.soi,polish,Polish,15,8,other,Polish (other),veto,8,0.0,VETO (k=1408),0.004266066749312534
00068-00000286.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,13,0.0,VETO (k=1408),-0.003904175599045004
00068-00000287.soi,polish,Polish,15,8,other,Polish (other),veto,1,0.0,VETO (k=1408),-0.0003035701900711667
00068-00000288.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.001176634412969153
00068-00000289.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.0005619837354700653
00068-00000290.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,7,0.0,VETO (k=1408),-0.0012453990396411876
00068-00000291.soi,polish,Polish,15,8,other,Polish (other),veto,2,0.0,VETO (k=1408),-0.00041624450071455046
00068-00000292.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0009860018693176656
00068-00000293.soi,polish,Polish,15,8,other,Polish (other),veto,8,0.0,VETO (k=1408),-0.001178729513888423
00068-00000294.soi,polish,Polish,15,8,other,Polish (other),veto,6,0.0,VETO (k=1408),0.0016992041940420493
00068-00000295.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),veto,4,0.0,VETO (k=1408),0.0007140309719300947
00068-00000296.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),-0.0013858191905213085
00068-00000297.soi,polish,Polish,15,8,other,Polish (other),veto,4,0.0,VETO (k=1408),0.0017991997508665014
00068-00000298.soi,polish,Polish,15,11,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0006145990417532187
00068-00000299.soi,polish,Polish,15,8,other,Polish (other),veto,6,0.0,VETO (k=1408),0.0016257242376779201
00068-00000300.soi,polish,Polish,15,8,other,Polish (other),veto,6,0.0,VETO (k=1408),0.0012592576838472245
00068-00000301.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),veto,15,0.0,VETO (k=1408),-0.0016579900218441446
00068-00000302.soi,polish,Polish,15,18,n ≈ m,Polish (n ≈ m),veto,14,0.0,VETO (k=1408),-0.001120362080393939
00068-00000303.soi,polish,Polish,15,9,other,Polish (other),veto,3,0.0,VETO (k=1408),0.0014945872102465237
00068-00000304.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.0012207405308669297
00068-00000305.soi,polish,Polish,15,9,other,Polish (other),veto,3,0.0,VETO (k=1408),-4.180318792829626e-05
00068-00000306.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.000234654766617564
00068-00000307.soi,polish,Polish,15,10,other,Polish (other),veto,4,0.0,VETO (k=1408),0.00255532979157685
00068-00000308.soi,polish,Polish,15,10,other,Polish (other),veto,8,0.0,VETO (k=1408),-0.0011831427776716598
00068-00000309.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),veto,2,0.0,VETO (k=1408),0.0010941947623400758
00068-00000310.soi,polish,Polish,15,9,other,Polish (other),veto,8,0.0,VETO (k=1408),-0.00040438530486778813
00068-00000311.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0004353624064544406
00068-00000312.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,7,0.0,VETO (k=1408),0.00219755370397438
00068-00000313.soi,polish,Polish,15,11,other,Polish (other),veto,10,0.0,VETO (k=1408),0.0016508326979760596
00068-00000314.soi,polish,Polish,15,11,other,Polish (other),veto,10,0.0,VETO (k=1408),0.0016270192720012771
00068-00000315.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.0026109576143086583
00068-00000316.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),4.20076832655181e-05
00068-00000317.soi,polish,Polish,15,8,other,Polish (other),veto,5,0.0,VETO (k=1408),0.0013639059425899279
00068-00000318.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),-0.0006205335131869121
00068-00000319.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,7,0.0,VETO (k=1408),0.0006483327049768842
00068-00000320.soi,polish,Polish,15,10,other,Polish (other),veto,4,0.0,VETO (k=1408),-0.00026028610873536916
00068-00000321.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.0001939919299854364
00068-00000322.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),0.0011903140508738273
00068-00000323.soi,polish,Polish,15,8,other,Polish (other),veto,6,0.0,VETO (k=1408),-0.001636441366466945
00068-00000324.soi,polish,Polish,15,9,other,Polish (other),veto,4,0.0,VETO (k=1408),0.004184774551370921
00068-00000325.soi,polish,Polish,21,12,other,Polish (other),veto,4,0.0,VETO (k=1408),-0.002012034762999404
00068-00000326.soi,polish,Polish,15,16,n ≈ m,Polish (n ≈ m),veto,2,0.0,VETO (k=1408),-0.0024283772255754644
00068-00000327.soi,polish,Polish,15,8,other,Polish (other),veto,1,0.0,VETO (k=1408),0.0023162217470001356
00068-00000328.soi,polish,Polish,15,10,other,Polish (other),veto,3,0.0,VETO (k=1408),0.0015833253879258718
00068-00000329.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.0012482396341043102
00068-00000330.soi,polish,Polish,15,10,other,Polish (other),veto,7,0.0,VETO (k=1408),0.0012566910185285599
00068-00000331.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),-2.4493545693829246e-05
00068-00000332.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),-0.0017945087429716631
00068-00000333.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.00015160911638745269
00068-00000334.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0013543234230242234
00068-00000335.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.0019502394668355024
00068-00000336.soi,polish,Polish,21,4,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0002941147630042773
00068-00000337.soi,polish,Polish,15,17,n ≈ m,Polish (n ≈ m),veto,2,0.0,VETO (k=1408),-0.0016509943935850231
00068-00000338.soi,polish,Polish,15,8,other,Polish (other),veto,7,0.0,VETO (k=1408),-0.0006427716833059869
00068-00000339.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),0.0008258629085512487
00068-00000340.soi,polish,Polish,15,12,other,Polish (other),veto,5,0.0,VETO (k=1408),-0.0011274491056079495
00068-00000341.soi,polish,Polish,21,12,other,Polish (other),veto,4,0.0,VETO (k=1408),-0.0016444407911328628
00068-00000342.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),veto,12,0.0,VETO (k=1408),0.0004873744229838246
00068-00000343.soi,polish,Polish,23,9,n ≫ m,Polish (n ≫ m),veto,8,0.0,VETO (k=1408),0.0004899331422174455
00068-00000344.soi,polish,Polish,15,9,other,Polish (other),veto,4,0.0,VETO (k=1408),-0.0010138863507422595
00068-00000345.soi,polish,Polish,15,9,other,Polish (other),veto,5,0.0,VETO (k=1408),-0.0009420766112366455
00068-00000346.soi,polish,Polish,21,13,other,Polish (other),veto,7,0.0,VETO (k=1408),0.0004640998747152726
00068-00000347.soi,polish,Polish,15,9,other,Polish (other),veto,1,0.0,VETO (k=1408),-0.0028961686829946484
00068-00000348.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),-0.0028149275487531107
00068-00000349.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.001436888442504872
00068-00000350.soi,polish,Polish,15,8,other,Polish (other),veto,7,0.0,VETO (k=1408),-0.0004268943034236945
00068-00000351.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),0.0006218151311960092
00068-00000352.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.002950712433899104
00068-00000353.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),0.0017153192464040388
00068-00000354.soi,polish,Polish,21,16,other,Polish (other),veto,16,0.0,VETO (k=1408),-0.0003198770599268542
00068-00000355.soi,polish,Polish,15,10,other,Polish (other),veto,2,0.0,VETO (k=1408),-3.803241580537766e-05
00068-00000356.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.002005058729275618
00068-00000357.soi,polish,Polish,15,9,other,Polish (other),veto,3,0.0,VETO (k=1408),-3.702627198477986e-05
00068-00000358.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,7,0.0,VETO (k=1408),-0.0005773172778402767
00068-00000359.soi,polish,Polish,15,9,other,Polish (other),veto,5,0.0,VETO (k=1408),0.000645437120676179
00068-00000360.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.001654461887104646
00068-00000361.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),0.0010386930284823446
00068-00000362.soi,polish,Polish,23,15,other,Polish (other),veto,1,0.0,VETO (k=1408),0.0030654778260051554
00068-00000363.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),-0.0002175202969137152
00068-00000364.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.000803423444197883
00068-00000365.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.001380287983422225
00068-00000366.soi,polish,Polish,21,8,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0008024409437716725
00068-00000367.soi,polish,Polish,15,12,other,Polish (other),veto,2,0.0,VETO (k=1408),0.00044818496362083354
00068-00000368.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),2.5184801563589722e-05
00068-00000369.soi,polish,Polish,21,14,other,Polish (other),veto,1,0.0,VETO (k=1408),0.00019535219709766345
00068-00000370.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.001546019567710933
00068-00000371.soi,polish,Polish,15,9,other,Polish (other),veto,8,0.0,VETO (k=1408),4.902034851788543e-05
00068-00000372.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),0.0009959965824908996
00068-00000373.soi,polish,Polish,15,10,other,Polish (other),veto,4,0.0,VETO (k=1408),0.0029022872155900835
00068-00000374.soi,polish,Polish,23,15,other,Polish (other),veto,8,0.0,VETO (k=1408),0.0019185416521704138
00068-00000375.soi,polish,Polish,15,11,other,Polish (other),veto,2,0.0,VETO (k=1408),0.004306364915023113
00068-00000376.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.001534695125776099
00068-00000377.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),0.0017446412734413563
00068-00000378.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,2,0.0,VETO (k=1408),0.0003666840114767035
00068-00000379.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),veto,13,0.0,VETO (k=1408),0.0043796058664353444
00068-00000380.soi,polish,Polish,15,8,other,Polish (other),veto,4,0.0,VETO (k=1408),-0.001616596570710303
00068-00000381.soi,polish,Polish,15,9,other,Polish (other),veto,3,0.0,VETO (k=1408),-0.001679443684361552
00068-00000382.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0011987852908880443
00068-00000383.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.004247791448619614
00068-00000384.soi,polish,Polish,15,12,other,Polish (other),veto,6,0.0,VETO (k=1408),-0.0010515100433615221
00068-00000385.soi,polish,Polish,15,10,other,Polish (other),veto,4,0.0,VETO (k=1408),-0.0015182653231073959
00068-00000386.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),0.0003007875729524153
00068-00000387.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,6,0.0,VETO (k=1408),0.0006835119515543189
00068-00000388.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),0.0037523416784317727
00068-00000389.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.0019008476763721005
00068-00000390.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0011538073113248062
00068-00000391.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,4,0.0,VETO (k=1408),-0.0017968293426967158
00068-00000392.soi,polish,Polish,15,8,other,Polish (other),veto,5,0.0,VETO (k=1408),0.0009838383430130116
00068-00000393.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),-0.0026404664140412845
00068-00000394.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),0.0036629175317087074
00068-00000395.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.002358880241442574
00068-00000396.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),veto,9,0.0,VETO (k=1408),-0.0009383513042094096
00068-00000397.soi,polish,Polish,15,8,other,Polish (other),veto,5,0.0,VETO (k=1408),-0.003426269058181755
00068-00000398.soi,polish,Polish,21,16,other,Polish (other),veto,14,0.0,VETO (k=1408),0.002707744748330826
00068-00000399.soi,polish,Polish,15,8,other,Polish (other),veto,1,0.0,VETO (k=1408),-0.0002290796905052358
00068-00000400.soi,polish,Polish,15,11,other,Polish (other),veto,1,0.0,VETO (k=1408),0.0024756326239469234
00068-00000401.soi,polish,Polish,15,9,other,Polish (other),veto,2,0.0,VETO (k=1408),-0.0031888553175887344
00068-00000402.soi,polish,Polish,15,8,other,Polish (other),veto,2,0.0,VETO (k=1408),-0.0011987500459075457
00068-00000403.soi,polish,Polish,15,9,other,Polish (other),veto,5,0.0,VETO (k=1408),1.0487399436366332e-05
00068-00000404.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),9.396118752948412e-05
00068-00000405.soi,polish,Polish,15,9,other,Polish (other),veto,9,0.0,VETO (k=1408),-0.0009001309429584873
00068-00000406.soi,polish,Polish,15,11,other,Polish (other),veto,11,0.0,VETO (k=1408),0.0012456998646949975
00068-00000407.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),veto,11,0.0,VETO (k=1408),-0.002135240858765189
00068-00000408.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,1,0.0,VETO (k=1408),-0.000284758970042587
00068-00000409.soi,polish,Polish,15,10,other,Polish (other),veto,5,0.0,VETO (k=1408),0.00024059126342379774
00068-00000410.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),0.001028877668117498
00068-00000411.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),veto,3,0.0,VETO (k=1408),0.0014232297561777797
00068-00000412.soi,polish,Polish,15,10,other,Polish (other),veto,6,0.0,VETO (k=1408),-0.0022492841836757385
00068-00000413.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),veto,5,0.0,VETO (k=1408),-0.0030682283414712446
